TripType,VisitNumber,Weekday,Upc,ScanCount,DepartmentDescription
40,103507,Sunday,3270096218.0,1,PETS AND SUPPLIES
44,37670,Thursday,79936669399.0,2,IMPULSE MERCHANDISE
7,59224,Sunday,2000019963.0,1,FROZEN FOODS
7,78379,Wednesday,2200000665.0,2,IMPULSE MERCHANDISE
38,2078,Friday,7047074315.0,1,DAIRY
8,159843,Tuesday,2800043970.0,1,DSD GROCERY
39,152306,Monday,2075330002.0,1,HOME MANAGEMENT
40,39752,Thursday,7830006307.0,1,HOUSEHOLD CHEMICALS/SUPP
37,91611,Friday,4065.0,1,PRODUCE
44,59351,Sunday,2100002678.0,1,GROCERY DRY GOODS
25,134004,Friday,4393546184.0,1,MENS WEAR
8,172943,Friday,4850002152.0,1,DAIRY
39,99572,Saturday,4850030414.0,1,DAIRY
39,102587,Sunday,7033060315.0,1,IMPULSE MERCHANDISE
33,41210,Thursday,3700024028.0,1,HOUSEHOLD CHEMICALS/SUPP
999,104644,Sunday,7825731574.0,1,BEDDING
40,117255,Tuesday,1090008031.0,1,HOUSEHOLD PAPER GOODS
6,38149,Thursday,3410000355.0,2,"LIQUOR,WINE,BEER"
25,32845,Wednesday,88530617202.0,1,MENS WEAR
44,122837,Wednesday,2840037219.0,1,DSD GROCERY
42,86674,Thursday,7417041583.0,1,BEAUTY
36,108366,Monday,4150110028.0,1,GROCERY DRY GOODS
40,64670,Monday,7874236956.0,1,GROCERY DRY GOODS
40,138345,Saturday,7261370863.0,1,HOUSEHOLD CHEMICALS/SUPP
40,71872,Tuesday,4150005807.0,2,GROCERY DRY GOODS
40,97219,Saturday,7066209632.0,1,GROCERY DRY GOODS
24,112585,Monday,3408667026.0,1,BEDDING
8,126699,Thursday,3400000386.0,1,IMPULSE MERCHANDISE
40,153554,Monday,3620022284.0,1,GROCERY DRY GOODS
39,79160,Wednesday,76594018221.0,1,FABRICS AND CRAFTS
40,93417,Saturday,3600030350.0,1,HOUSEHOLD PAPER GOODS
32,10044,Saturday,7874212413.0,1,PHARMACY OTC
8,186861,Sunday,4011.0,1,PRODUCE
40,148725,Sunday,7432309090.0,1,COMM BREAD
39,34864,Wednesday,4110070603.0,1,BEAUTY
38,104651,Sunday,2840033580.0,1,DSD GROCERY
42,95882,Saturday,3700091230.0,1,HOUSEHOLD CHEMICALS/SUPP
37,172063,Friday,1480064698.0,1,DSD GROCERY
40,35102,Wednesday,7464100079.0,1,PRODUCE
39,143958,Sunday,5252507034.0,1,FROZEN FOODS
40,129853,Thursday,88828940068.0,1,PRODUCE
5,26418,Tuesday,2360101741.0,1,PHARMACY OTC
39,182111,Saturday,3500074023.0,1,PERSONAL CARE
35,172968,Friday,4127197110.0,1,FROZEN FOODS
38,86521,Thursday,2733100616.0,1,DAIRY
3,69960,Tuesday,79936663191.0,1,IMPULSE MERCHANDISE
44,32738,Wednesday,4900002892.0,1,DSD GROCERY
44,29359,Tuesday,7874211674.0,-1,HOUSEHOLD PAPER GOODS
39,115381,Tuesday,4000000432.0,1,IMPULSE MERCHANDISE
39,104565,Sunday,4400003211.0,1,IMPULSE MERCHANDISE
8,31680,Wednesday,2840042055.0,1,IMPULSE MERCHANDISE
39,7812,Saturday,2560000224.0,1,COMM BREAD
8,145251,Sunday,7965603179.0,1,BEAUTY
40,120376,Wednesday,2840019914.0,2,DSD GROCERY
33,183781,Saturday,4856407003.0,1,COMM BREAD
41,30938,Tuesday,1292668380.0,1,SHOES
40,47961,Friday,4048.0,1,PRODUCE
40,98180,Saturday,3940001910.0,1,GROCERY DRY GOODS
40,62331,Sunday,67984410459.0,2,FROZEN FOODS
6,46916,Friday,2430083532.0,1,COMM BREAD
34,139433,Saturday,200000119.0,1,PETS AND SUPPLIES
999,42222,Thursday,60538812238.0,-1,FINANCIAL SERVICES
39,73759,Tuesday,1284241003.0,1,PRODUCE
39,14983,Sunday,3500078281.0,1,PERSONAL CARE
32,162396,Wednesday,5000021667.0,5,INFANT CONSUMABLE HARDLINES
5,22017,Monday,4011.0,1,PRODUCE
6,25993,Tuesday,2820000568.0,1,"CANDY, TOBACCO, COOKIES"
999,30067,Tuesday,3377609140.0,-1,GROCERY DRY GOODS
8,183319,Saturday,4011.0,1,PRODUCE
30,167428,Thursday,4529900910.0,1,BOYS WEAR
37,53749,Saturday,4693.0,1,PRODUCE
43,151945,Monday,3663202748.0,1,DAIRY
25,5950,Friday,7940084060.0,1,PERSONAL CARE
32,179958,Saturday,3377601160.0,1,DAIRY
26,8013,Saturday,8000611180.0,1,HARDWARE
8,177519,Friday,60559200002.0,1,PERSONAL CARE
37,51481,Saturday,1380017300.0,1,FROZEN FOODS
999,87745,Friday,6233885175.0,-1,HOUSEHOLD CHEMICALS/SUPP
40,109797,Monday,3710268600.0,1,PRODUCE
3,41958,Thursday,79936675301.0,1,LARGE HOUSEHOLD GOODS
42,64091,Monday,65356987328.0,1,TOYS
8,162154,Wednesday,60538812090.0,1,PHARMACY OTC
40,143875,Sunday,5040075116.0,1,COMM BREAD
39,57149,Sunday,5963500870.0,1,FROZEN FOODS
25,129693,Thursday,71785447014.0,1,FROZEN FOODS
40,115721,Tuesday,2840000613.0,1,DSD GROCERY
25,38463,Thursday,20512000000.0,1,SERVICE DELI
8,164605,Wednesday,7874204020.0,1,HOUSEHOLD PAPER GOODS
24,4784,Friday,68113110040.0,1,INFANT CONSUMABLE HARDLINES
25,75891,Wednesday,68113106710.0,1,SERVICE DELI
7,151831,Monday,3760015491.0,1,SERVICE DELI
40,85326,Thursday,4610000113.0,1,DAIRY
43,128656,Thursday,7617132011.0,1,AUTOMOTIVE
40,135172,Friday,7432308224.0,1,COMM BREAD
40,187656,Sunday,7192147763.0,1,FROZEN FOODS
36,103890,Sunday,4770100184.0,2,PERSONAL CARE
8,101526,Sunday,22923700000.0,1,BAKERY
39,39539,Thursday,60538818717.0,1,DAIRY
38,132482,Friday,87121700711.0,1,PERSONAL CARE
3,6592,Saturday,68113176761.0,1,FINANCIAL SERVICES
40,106384,Sunday,22605400000.0,1,MEAT - FRESH & FROZEN
35,150954,Monday,2840006408.0,1,DSD GROCERY
39,165269,Wednesday,60538871461.0,1,DAIRY
37,13986,Sunday,7763304338.0,1,COMM BREAD
39,183228,Saturday,6414404322.0,1,GROCERY DRY GOODS
44,189016,Sunday,60538862097.0,1,FINANCIAL SERVICES
40,725,Friday,84820200010.0,1,COOK AND DINE
37,109432,Monday,7172572788.0,1,PRODUCE
39,98368,Saturday,1200542757.0,1,HOUSEHOLD CHEMICALS/SUPP
38,190298,Sunday,68113107862.0,2,BAKERY
25,177518,Friday,4132133966.0,1,GROCERY DRY GOODS
40,104276,Sunday,7756730663.0,1,FROZEN FOODS
7,108398,Monday,68113132353.0,1,SERVICE DELI
39,132702,Friday,8520000126.0,2,"LIQUOR,WINE,BEER"
34,178742,Saturday,1901461249.0,1,PETS AND SUPPLIES
43,68703,Monday,81809400415.0,2,DSD GROCERY
5,17085,Sunday,3367415904.0,1,PHARMACY OTC
38,165284,Wednesday,81547301182.0,1,DAIRY
5,115768,Tuesday,,1,PHARMACY RX
35,64525,Monday,7084701712.0,1,DSD GROCERY
9,168043,Thursday,20112300000.0,1,SERVICE DELI
40,59349,Sunday,7874211433.0,1,DSD GROCERY
40,72791,Tuesday,5210037160.0,1,GROCERY DRY GOODS
36,70400,Tuesday,3120020302.0,1,DSD GROCERY
41,58824,Sunday,7050102204.0,1,BEAUTY
40,52780,Saturday,4045.0,1,PRODUCE
7,140325,Saturday,5210001970.0,1,GROCERY DRY GOODS
39,59075,Sunday,3700087473.0,1,HOUSEHOLD CHEMICALS/SUPP
36,186412,Sunday,7940033997.0,1,PERSONAL CARE
36,178224,Saturday,4155451354.0,1,BEAUTY
42,95461,Saturday,4316868519.0,1,HARDWARE
5,159679,Tuesday,68113118739.0,1,PHARMACY OTC
40,9462,Saturday,68113103742.0,1,COOK AND DINE
9,80392,Wednesday,80240400562.0,2,HOME MANAGEMENT
38,128293,Thursday,1480064694.0,1,DSD GROCERY
42,170424,Thursday,1600016710.0,1,DSD GROCERY
39,17335,Sunday,4900002890.0,1,DSD GROCERY
27,50439,Saturday,6700866265.0,1,CELEBRATION
40,108768,Monday,980000763.0,1,IMPULSE MERCHANDISE
40,179530,Saturday,4300097903.0,1,GROCERY DRY GOODS
40,187819,Sunday,5000029327.0,2,PETS AND SUPPLIES
25,100209,Sunday,7533883064.0,3,SLEEPWEAR/FOUNDATIONS
24,132549,Friday,4175805002.0,1,HOUSEHOLD CHEMICALS/SUPP
40,138896,Saturday,8259272764.0,1,PRODUCE
39,87174,Friday,2840033579.0,1,DSD GROCERY
40,42301,Thursday,7225000692.0,1,COMM BREAD
8,122015,Wednesday,4650070319.0,1,HOUSEHOLD CHEMICALS/SUPP
39,49192,Saturday,4011.0,1,PRODUCE
37,101215,Sunday,4900005010.0,1,DSD GROCERY
22,127395,Thursday,68113189617.0,1,FINANCIAL SERVICES
8,93233,Saturday,4016.0,1,PRODUCE
40,170398,Thursday,4000042431.0,2,IMPULSE MERCHANDISE
39,56048,Saturday,7770000004.0,1,FROZEN FOODS
37,49403,Saturday,4046.0,1,PRODUCE
40,21665,Monday,1300000466.0,1,GROCERY DRY GOODS
40,83887,Thursday,7874201522.0,1,DSD GROCERY
36,132587,Friday,68113110336.0,1,WIRELESS
22,1496,Friday,75375912180.0,1,ELECTRONICS
39,93363,Saturday,7432304704.0,1,COMM BREAD
42,58519,Sunday,3223108515.0,1,HOME DECOR
37,68206,Monday,4900000764.0,1,DSD GROCERY
39,141311,Saturday,5330007181.0,1,MENS WEAR
9,57562,Sunday,82179621565.0,1,MENS WEAR
40,40956,Thursday,74279776541.0,1,HOUSEHOLD CHEMICALS/SUPP
39,73048,Tuesday,1708247017.0,1,IMPULSE MERCHANDISE
40,189519,Sunday,7172053046.0,1,"CANDY, TOBACCO, COOKIES"
40,21746,Monday,5410002110.0,1,GROCERY DRY GOODS
40,53009,Saturday,66572105686.0,1,BATH AND SHOWER
40,111957,Monday,3400000330.0,1,IMPULSE MERCHANDISE
40,64670,Monday,7874237160.0,2,GROCERY DRY GOODS
40,190910,Sunday,7442602000.0,1,COMM BREAD
36,57569,Sunday,8000049564.0,1,GROCERY DRY GOODS
44,168733,Thursday,2310005815.0,1,PETS AND SUPPLIES
7,106471,Sunday,3338365322.0,1,PRODUCE
40,59483,Sunday,9351415000.0,1,TOYS
38,152488,Monday,2265572398.0,1,MEAT - FRESH & FROZEN
32,22104,Monday,76705282876.0,1,SLEEPWEAR/FOUNDATIONS
37,160981,Tuesday,7225003712.0,1,COMM BREAD
40,41498,Thursday,2840000210.0,2,DSD GROCERY
24,17905,Sunday,2840043503.0,1,IMPULSE MERCHANDISE
40,188907,Sunday,,2,
40,143744,Sunday,2733100625.0,1,DAIRY
40,182094,Saturday,68113129785.0,1,PHARMACY OTC
37,143976,Sunday,7874201184.0,1,HOUSEHOLD CHEMICALS/SUPP
27,121711,Wednesday,4312.0,1,PRODUCE
39,53486,Saturday,1820015981.0,1,"LIQUOR,WINE,BEER"
40,43510,Friday,4133102003.0,4,GROCERY DRY GOODS
43,57426,Sunday,4650071777.0,1,HOUSEHOLD CHEMICALS/SUPP
39,188347,Sunday,81891401099.0,1,COOK AND DINE
37,157566,Tuesday,4062.0,1,PRODUCE
25,62086,Sunday,88616687893.0,1,BOYS WEAR
40,185471,Sunday,1200540466.0,1,HOUSEHOLD CHEMICALS/SUPP
34,141077,Saturday,7874243020.0,1,DAIRY
40,68281,Monday,7047000317.0,2,DAIRY
8,117574,Tuesday,1257519806.0,1,PETS AND SUPPLIES
33,159983,Tuesday,7756722700.0,1,FROZEN FOODS
44,93799,Saturday,83073100067.0,1,LAWN AND GARDEN
40,9903,Saturday,3338311000.0,1,PRODUCE
39,132034,Friday,3500046413.0,1,HOUSEHOLD CHEMICALS/SUPP
26,28432,Tuesday,1382841092.0,1,LAWN AND GARDEN
25,92158,Friday,5107177393.0,1,MENS WEAR
18,105398,Sunday,4775410530.0,1,TOYS
6,157059,Tuesday,7225002313.0,1,COMM BREAD
38,172916,Friday,3338365020.0,1,PRODUCE
40,118090,Tuesday,5000001011.0,1,GROCERY DRY GOODS
40,23472,Monday,7666616523.0,1,TOYS
39,65533,Monday,8429711862.0,1,COOK AND DINE
32,23044,Monday,3700086128.0,1,INFANT CONSUMABLE HARDLINES
38,65390,Monday,7432309525.0,1,COMM BREAD
36,3273,Friday,7874203358.0,1,GROCERY DRY GOODS
999,115636,Tuesday,2241503216.0,-1,BEDDING
32,101035,Sunday,1500002071.0,1,INFANT CONSUMABLE HARDLINES
39,1048,Friday,4065.0,1,PRODUCE
39,58349,Sunday,7874222803.0,1,GROCERY DRY GOODS
36,187568,Sunday,4116709340.0,1,PERSONAL CARE
25,47477,Friday,76125377513.0,1,LADIESWEAR
15,129260,Thursday,4900003165.0,1,DSD GROCERY
25,15807,Sunday,1326150105.0,2,BOYS WEAR
37,117569,Tuesday,68896200806.0,1,PRODUCE
39,92951,Friday,7464102667.0,1,PRODUCE
24,172869,Friday,4142616400.0,1,COOK AND DINE
40,182640,Saturday,4470003128.0,2,PRE PACKED DELI
40,175280,Friday,7800001616.0,1,DSD GROCERY
32,8667,Saturday,78035378403.0,1,PRODUCE
35,71533,Tuesday,2840008773.0,1,IMPULSE MERCHANDISE
37,56628,Sunday,4380700032.0,1,LAWN AND GARDEN
42,155760,Monday,3663200282.0,2,DAIRY
40,89976,Friday,4590805727.0,1,COOK AND DINE
37,173738,Friday,4087.0,1,PRODUCE
40,79111,Wednesday,85577900056.0,1,HOME MANAGEMENT
38,7058,Saturday,7874235187.0,1,DAIRY
15,20716,Monday,1626400600.0,1,BAKERY
25,58047,Sunday,4670403910.0,1,FROZEN FOODS
37,127445,Thursday,1600048366.0,1,GROCERY DRY GOODS
40,88246,Friday,7682804703.0,3,PERSONAL CARE
40,152149,Monday,5040025100.0,1,COMM BREAD
40,9181,Saturday,3500068301.0,1,PERSONAL CARE
39,24646,Monday,4178900121.0,2,GROCERY DRY GOODS
38,132426,Friday,7874235186.0,1,DAIRY
999,153081,Monday,60644909981.0,-1,ELECTRONICS
40,137006,Saturday,3127.0,1,PRODUCE
39,154048,Monday,7874203551.0,2,GROCERY DRY GOODS
7,105584,Sunday,2840005511.0,1,DSD GROCERY
42,89644,Friday,77898808521.0,1,TOYS
39,112682,Monday,4542187206.0,1,FROZEN FOODS
38,101912,Sunday,3500039374.0,1,HOUSEHOLD CHEMICALS/SUPP
39,165805,Wednesday,3663202884.0,1,DAIRY
40,65972,Monday,3500042706.0,1,HOUSEHOLD CHEMICALS/SUPP
40,185234,Sunday,7048599960.0,1,COOK AND DINE
38,189895,Sunday,4369507107.0,1,FROZEN FOODS
27,143475,Saturday,64541676613.0,1,CELEBRATION
40,158580,Tuesday,61884225690.0,1,SPORTING GOODS
40,40226,Thursday,79764249040.0,1,MENS WEAR
42,81238,Thursday,89010451170.0,1,BATH AND SHOWER
25,190124,Sunday,1326263347.0,1,"GIRLS WEAR, 4-6X  AND 7-14"
40,40351,Thursday,38004049800.0,1,PHARMACY OTC
39,113831,Tuesday,8000000674.0,4,GROCERY DRY GOODS
37,185164,Sunday,4610040029.0,1,DAIRY
40,106348,Sunday,7459052491.0,1,PERSONAL CARE
40,107174,Monday,7148651026.0,1,BOOKS AND MAGAZINES
40,13670,Sunday,78113870024.0,1,GROCERY DRY GOODS
5,109993,Monday,68113110329.0,1,WIRELESS
19,83606,Thursday,88611178780.0,1,ELECTRONICS
15,51888,Saturday,6700887769.0,1,CELEBRATION
40,128983,Thursday,68113105418.0,1,PRODUCE
40,29485,Tuesday,2500004769.0,1,DAIRY
40,102967,Sunday,7874209728.0,1,COMM BREAD
35,124754,Thursday,4900000977.0,1,DSD GROCERY
40,20140,Monday,4082.0,1,PRODUCE
39,80716,Wednesday,1280051776.0,1,IMPULSE MERCHANDISE
36,147104,Sunday,3500052123.0,1,PERSONAL CARE
40,163251,Wednesday,3000005040.0,1,GROCERY DRY GOODS
8,87216,Friday,1410008547.0,1,DSD GROCERY
40,60769,Sunday,1600050330.0,1,GROCERY DRY GOODS
40,117486,Tuesday,4156514016.0,1,GROCERY DRY GOODS
24,36941,Wednesday,3800056039.0,1,GROCERY DRY GOODS
15,182804,Saturday,2454378104.0,1,MEDIA AND GAMING
39,28449,Tuesday,3000006301.0,1,GROCERY DRY GOODS
40,22722,Monday,4062.0,1,PRODUCE
25,173030,Friday,890110023101.0,1,INFANT APPAREL
39,154976,Monday,2500005425.0,1,DAIRY
32,81827,Thursday,30087123941.0,3,INFANT CONSUMABLE HARDLINES
42,12037,Saturday,68113173198.0,1,PHARMACY OTC
27,102415,Sunday,5000096018.0,1,PETS AND SUPPLIES
40,53740,Saturday,4470007620.0,2,PRE PACKED DELI
40,134823,Friday,7664270146.0,1,SPORTING GOODS
22,156104,Tuesday,2740010307.0,1,DAIRY
40,87435,Friday,3400000669.0,1,IMPULSE MERCHANDISE
999,75591,Wednesday,67604560758.0,1,BEAUTY
39,66750,Monday,,-1,
37,114916,Tuesday,22011800000.0,2,MEAT - FRESH & FROZEN
999,124978,Thursday,7874298103.0,2,BAKERY
40,73267,Tuesday,7225003706.0,1,COMM BREAD
40,161633,Wednesday,6414486359.0,1,GROCERY DRY GOODS
24,2567,Friday,81891401553.0,1,COOK AND DINE
37,131767,Friday,7373100291.0,1,COMM BREAD
42,51850,Saturday,79764250870.0,1,BOYS WEAR
36,122440,Wednesday,6799060011.0,1,PERSONAL CARE
8,123758,Wednesday,68113107095.0,1,BAKERY
40,175614,Friday,1800028206.0,1,FROZEN FOODS
40,138020,Saturday,2100061166.0,1,GROCERY DRY GOODS
40,78622,Wednesday,68113192553.0,1,HOUSEHOLD PAPER GOODS
32,73006,Tuesday,3338311000.0,1,PRODUCE
40,8771,Saturday,1405433032.0,1,PRODUCE
44,83621,Thursday,4749796098.0,1,PETS AND SUPPLIES
39,54469,Saturday,4800121348.0,1,GROCERY DRY GOODS
9,100028,Sunday,7940020696.0,1,PERSONAL CARE
38,59775,Sunday,71514171682.0,1,DAIRY
40,20029,Monday,88530633043.0,1,BOYS WEAR
40,167166,Thursday,2420005020.0,1,HOUSEHOLD CHEMICALS/SUPP
7,154590,Monday,8768400099.0,1,DSD GROCERY
39,97843,Saturday,3710268616.0,1,PRODUCE
999,93098,Saturday,68113152929.0,-1,FINANCIAL SERVICES
999,128870,Thursday,4127100955.0,1,DAIRY
39,42131,Thursday,7874243268.0,2,FROZEN FOODS
41,142883,Saturday,60538811416.0,1,SHOES
37,2566,Friday,7874236966.0,1,DSD GROCERY
39,30563,Tuesday,64541698978.0,1,CELEBRATION
5,78781,Wednesday,,1,PHARMACY RX
40,40351,Thursday,79051314000.0,1,"CANDY, TOBACCO, COOKIES"
36,796,Friday,4116760352.0,1,PERSONAL CARE
8,146942,Sunday,3700052026.0,1,PERSONAL CARE
40,95510,Saturday,84995701489.0,2,FABRICS AND CRAFTS
25,98980,Saturday,1467117173.0,1,BRAS & SHAPEWEAR
39,10832,Saturday,7874208857.0,1,FROZEN FOODS
39,158266,Tuesday,4011.0,1,PRODUCE
39,71045,Tuesday,1070052967.0,-1,"CANDY, TOBACCO, COOKIES"
44,122837,Wednesday,2410010523.0,1,DSD GROCERY
40,43497,Friday,4900001463.0,1,DSD GROCERY
42,38666,Thursday,7314924708.0,1,HOME MANAGEMENT
39,37043,Wednesday,7874237008.0,1,GROCERY DRY GOODS
39,136732,Friday,7110088353.0,1,GROCERY DRY GOODS
36,141708,Saturday,68113102600.0,1,PHARMACY OTC
40,86376,Thursday,2113150124.0,2,FROZEN FOODS
39,136173,Friday,7874235334.0,1,GROCERY DRY GOODS
999,10342,Saturday,4093.0,1,PRODUCE
40,62712,Sunday,7874205426.0,3,GROCERY DRY GOODS
37,103825,Sunday,7432308224.0,2,COMM BREAD
42,108972,Monday,88735830610.0,1,OFFICE SUPPLIES
25,46392,Friday,88743955574.0,1,MENS WEAR
25,137073,Saturday,1800086050.0,1,DAIRY
38,124965,Thursday,64420900439.0,2,GROCERY DRY GOODS
43,15458,Sunday,2764830784.0,1,PERSONAL CARE
36,139527,Saturday,3825775411.0,1,MENS WEAR
42,85805,Thursday,7151406039.0,1,HARDWARE
3,21659,Monday,68113163352.0,1,FINANCIAL SERVICES
39,30019,Tuesday,7874235191.0,1,DSD GROCERY
39,18658,Sunday,3500049862.0,1,HOUSEHOLD CHEMICALS/SUPP
27,45526,Friday,2253204973.0,1,HORTICULTURE AND ACCESS
40,56345,Sunday,7488767010.0,1,HOUSEHOLD CHEMICALS/SUPP
40,190620,Sunday,84964808224.0,1,PHARMACY OTC
40,65648,Monday,3338320027.0,1,PRODUCE
39,173801,Friday,4178900125.0,1,GROCERY DRY GOODS
39,3407,Friday,3800012290.0,1,DSD GROCERY
38,154983,Monday,3800010265.0,1,GROCERY DRY GOODS
38,157870,Tuesday,68113107866.0,2,BAKERY
999,166029,Wednesday,,1,
15,75775,Wednesday,3700032024.0,1,PERSONAL CARE
39,84822,Thursday,68113107095.0,1,BAKERY
38,101626,Sunday,7874235186.0,2,DAIRY
32,25266,Monday,68113104849.0,1,BEAUTY
999,175816,Friday,1200000180.0,1,DSD GROCERY
999,78118,Wednesday,7874203641.0,1,DAIRY
39,138010,Saturday,4419490832.0,1,TOYS
999,79541,Wednesday,7910051937.0,-1,PETS AND SUPPLIES
39,165487,Wednesday,7874208676.0,1,DAIRY
39,188360,Sunday,68218650906.0,1,BOYS WEAR
8,132671,Friday,68113107270.0,1,PERSONAL CARE
27,157080,Tuesday,74107404238.0,5,LAWN AND GARDEN
40,111121,Monday,5150024321.0,1,GROCERY DRY GOODS
42,16915,Sunday,1325930081.0,1,INFANT APPAREL
32,134694,Friday,7153414071.0,1,INFANT APPAREL
29,144690,Sunday,4127197110.0,1,FROZEN FOODS
32,136455,Friday,2746722696.0,1,INFANT APPAREL
40,2115,Friday,3663203646.0,1,DAIRY
39,24922,Monday,3700082317.0,2,IMPULSE MERCHANDISE
40,3346,Friday,3800059099.0,1,IMPULSE MERCHANDISE
32,32695,Wednesday,71521127895.0,1,INFANT APPAREL
40,103546,Sunday,4300004200.0,1,DAIRY
8,108938,Monday,1780035088.0,1,PETS AND SUPPLIES
40,17844,Sunday,1740010800.0,1,GROCERY DRY GOODS
40,107772,Monday,7539100878.0,1,SEAFOOD
39,147767,Sunday,1410004606.0,1,DSD GROCERY
42,135499,Friday,79830428671.0,2,HOME DECOR
44,190965,Sunday,3421.0,1,PRODUCE
5,22890,Monday,1650055017.0,1,PHARMACY OTC
40,127854,Thursday,5000057056.0,1,PETS AND SUPPLIES
40,41084,Thursday,2500002653.0,1,DAIRY
9,60630,Sunday,2775501314.0,1,OFFICE SUPPLIES
39,133173,Friday,3450015119.0,1,DAIRY
24,163993,Wednesday,1200013027.0,2,DSD GROCERY
38,30045,Tuesday,7976503128.0,1,DSD GROCERY
40,38056,Thursday,4065.0,1,PRODUCE
39,176941,Friday,4952151001.0,1,PETS AND SUPPLIES
39,42770,Thursday,3040079000.0,1,HOUSEHOLD PAPER GOODS
3,1631,Friday,68113163351.0,1,FINANCIAL SERVICES
28,52721,Saturday,7756725444.0,1,FROZEN FOODS
30,73178,Tuesday,1111141833.0,1,PERSONAL CARE
38,25622,Monday,4920004550.0,1,GROCERY DRY GOODS
40,122907,Wednesday,2260095321.0,1,PHARMACY OTC
25,125146,Thursday,7732683088.0,1,PERSONAL CARE
39,102902,Sunday,1480021089.0,1,GROCERY DRY GOODS
40,108235,Monday,1380017000.0,1,FROZEN FOODS
6,90324,Friday,3338366604.0,1,PRODUCE
40,179917,Saturday,2240039363.0,1,PERSONAL CARE
5,1903,Friday,68113177911.0,1,PHARMACY OTC
34,32560,Wednesday,71514111356.0,1,DAIRY
39,161845,Wednesday,5150055502.0,1,GROCERY DRY GOODS
44,12631,Saturday,30041669420.0,1,PERSONAL CARE
8,177815,Friday,88530626744.0,1,MENS WEAR
36,42429,Thursday,4900005114.0,1,DSD GROCERY
44,59954,Sunday,4133104976.0,1,GROCERY DRY GOODS
39,39451,Thursday,7910044895.0,1,PETS AND SUPPLIES
42,42219,Thursday,88678300087.0,1,SPORTING GOODS
40,6013,Friday,22149200000.0,2,MEAT - FRESH & FROZEN
36,117478,Tuesday,7214001535.0,1,BEAUTY
7,100212,Sunday,22592200000.0,1,MEAT - FRESH & FROZEN
39,108449,Monday,83889103072.0,2,PHARMACY OTC
40,132043,Friday,2400050777.0,1,GROCERY DRY GOODS
37,187671,Sunday,60538871457.0,1,DAIRY
39,68567,Monday,65108018751.0,1,PERSONAL CARE
5,34476,Wednesday,834612201.0,1,PHARMACY OTC
8,108906,Monday,4138309029.0,1,DAIRY
36,42674,Thursday,1632119304.0,1,FABRICS AND CRAFTS
42,83280,Thursday,72398770322.0,1,HARDWARE
37,108525,Monday,60538871461.0,1,DAIRY
40,97676,Saturday,81080802001.0,1,IMPULSE MERCHANDISE
26,112083,Monday,7617410379.0,1,HARDWARE
25,63639,Monday,5330007313.0,1,MENS WEAR
38,186752,Sunday,3663202809.0,1,DAIRY
36,134095,Friday,3700000496.0,1,PERSONAL CARE
40,27224,Tuesday,68113132896.0,1,PRODUCE
40,72164,Tuesday,4627.0,1,PRODUCE
32,159425,Tuesday,72453684506.0,2,INFANT APPAREL
5,32760,Wednesday,68113168759.0,-1,PHARMACY OTC
33,65759,Monday,4740031346.0,1,PERSONAL CARE
44,66342,Monday,8149202238.0,2,BATH AND SHOWER
33,42425,Thursday,84004017217.0,1,PERSONAL CARE
7,24556,Monday,4062.0,1,PRODUCE
35,111096,Monday,3600043250.0,1,INFANT CONSUMABLE HARDLINES
19,122483,Wednesday,84031710105.0,1,PETS AND SUPPLIES
35,169310,Thursday,2840006713.0,1,IMPULSE MERCHANDISE
7,159472,Tuesday,7373108304.0,2,DSD GROCERY
40,142503,Saturday,1822200563.0,1,LAWN AND GARDEN
40,175138,Friday,3700055399.0,1,PERSONAL CARE
18,4286,Friday,9221103554.0,1,TOYS
8,71191,Tuesday,7874235187.0,1,DAIRY
39,46829,Friday,4427603308.0,1,DAIRY
40,119673,Wednesday,4127100956.0,1,DAIRY
32,52505,Saturday,71941014011.0,2,IMPULSE MERCHANDISE
40,59718,Sunday,3410057340.0,1,"LIQUOR,WINE,BEER"
43,135612,Friday,880634546238.0,1,INFANT APPAREL
40,16183,Sunday,2100064455.0,1,GROCERY DRY GOODS
39,14079,Sunday,31074201973.0,2,PHARMACY OTC
38,184891,Sunday,7874208700.0,2,FROZEN FOODS
40,166585,Wednesday,7940011954.0,1,PERSONAL CARE
9,124302,Wednesday,84021600852.0,1,HOME DECOR
3,112921,Tuesday,68113189617.0,2,FINANCIAL SERVICES
25,41975,Thursday,88530628448.0,1,BOYS WEAR
40,55461,Saturday,2800068320.0,1,GROCERY DRY GOODS
40,144598,Sunday,3338320027.0,1,PRODUCE
42,138146,Saturday,1254661959.0,1,IMPULSE MERCHANDISE
24,124586,Wednesday,7976503272.0,1,DSD GROCERY
44,189312,Sunday,7874223037.0,1,GROCERY DRY GOODS
9,158394,Tuesday,88537081761.0,1,MEDIA AND GAMING
8,77183,Wednesday,75322200110.0,1,FROZEN FOODS
40,160193,Tuesday,3450044830.0,1,DAIRY
37,127078,Thursday,7874237417.0,1,DAIRY
39,160121,Tuesday,20966500000.0,1,SERVICE DELI
40,21437,Monday,7800001336.0,1,DSD GROCERY
41,18092,Sunday,4935391035.0,1,JEWELRY AND SUNGLASSES
40,124227,Wednesday,7874201655.0,1,DAIRY
37,6131,Friday,4011.0,1,PRODUCE
40,108903,Monday,7294561103.0,1,COMM BREAD
22,184909,Sunday,2724284106.0,1,ELECTRONICS
